file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\behavior\common_behavior\PropPanelSignal.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelSignal$ActionNewSignal,innerclass,1,1,0,1,4,2,0,13,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,2,0,3,0,3,2,0,0,0,21,2,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\cognitive\checklist\ChecklistStatus.java,org.argouml.cognitive.checklist.ChecklistStatus,class,2,5,3,2,11,1,0,12,6,0.6111111,0.0,0.0,9,0,9,0,0,0,9,0,0,1,2,1,0,2,0,0,0,0,0,43,5,2,0,0,0,4,1,9,2,7,1,0,0,0,64,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\application\ArgoVersion.java,org.argouml.application.ArgoVersion,class,0,11,11,0,2,1,0,0,1,0.5,NaN,NaN,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,8,1,0,0,0,0,1,0,1,0,1,0,0,0,0,34,17,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\application\helpers\DiagramHelper.java,org.argouml.application.helpers.DiagramHelper,class,4,5,1,4,9,3,0,2,36,0.8888889,0.0,0.0,9,0,9,0,0,0,9,0,0,0,2,1,1,1,0,0,1,0,1,30,7,0,0,0,0,3,0,3,0,2,0,0,0,0,55,1025,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\cognitive\ui\WizDescription.java,org.argouml.cognitive.ui.WizDescription,class,10,12,2,10,10,6,0,18,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,1,0,2,0,0,1,0,13,65,7,0,1,0,0,10,1,11,0,5,1,0,0,0,63,1,1
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\foundation\core\PropPanelComment.java,org.argouml.uml.ui.foundation.core.PropPanelComment,class,11,11,0,11,1,4,0,11,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,7,1,3,0,3,0,0,0,0,53,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\behavior\use_cases\PropPanelActor.java,org.argouml.uml.ui.behavior.use_cases.PropPanelActor,class,9,9,0,9,1,6,0,15,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0,0,11,0,0,0,0,0,0,0,0,59,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\application\api\QuadrantPanel.java,org.argouml.application.api.QuadrantPanel,interface,0,4,4,0,1,1,0,0,0,1.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,8,0,0,0,0,8,0,0,0,11,0,0,0,0,0,0,4,8,4,8,0,0,0,0,45,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\cognitive\critics\CrNameConfusion.java,org.argouml.uml.cognitive.critics.CrNameConfusion,class,8,10,2,8,37,3,0,38,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,93,18,3,10,0,3,8,8,28,3,28,3,0,0,0,141,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\ui\explorer\PerspectiveConfigurator.java,org.argouml.ui.explorer.PerspectiveConfigurator$MoveDownListener,innerclass,0,0,0,0,2,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,5,3,5,3,1,0,0,0,17,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\diagram\ui\ModeCreateAssociation.java,org.argouml.uml.diagram.ui.ModeCreateAssociation,class,13,15,2,13,42,2,0,70,0,0.1875,0.0,0.0,4,0,2,1,1,0,3,0,0,0,4,0,0,4,0,0,0,0,0,206,8,0,21,0,4,5,18,49,12,38,4,0,0,0,160,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\UMLPlainTextDocument.java,org.argouml.uml.ui.UMLPlainTextDocument,class,6,18,12,6,26,3,7,21,137,0.87777776,0.0,0.0,18,0,12,3,3,0,15,2,5,0,5,1,0,5,0,0,1,0,0,94,4,0,2,1,1,2,4,12,1,7,2,0,0,0,110,1025,1
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\foundation\core\UMLModelElementVisibilityRadioButtonPanel.java,org.argouml.uml.ui.foundation.core.UMLModelElementVisibilityRadioButtonPanel,class,2,5,3,2,8,6,0,12,1,0.5,0.0,0.0,2,0,2,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,1,29,0,0,2,0,0,4,0,3,0,3,2,0,0,0,33,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\ui\explorer\ExplorerEventAdaptor.java,org.argouml.ui.explorer.ExplorerEventAdaptor,class,5,8,3,5,23,1,0,13,0,0.5625,0.0,0.0,8,1,7,1,0,0,7,0,0,0,2,1,0,2,0,0,0,0,3,72,9,0,7,0,0,4,0,2,0,2,2,0,0,0,96,17,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\language\java\cognitive\critics\CrMultipleInheritance.java,org.argouml.language.java.cognitive.critics.CrMultipleInheritance,class,5,5,0,5,8,2,0,8,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,1,0,1,12,1,3,5,3,1,0,0,0,87,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\ui\TabResults.java,org.argouml.ui.TabResults,class,10,13,3,10,43,6,0,44,177,0.88502663,0.0,0.0,22,0,20,2,0,0,20,0,0,0,17,3,0,17,0,0,2,0,9,176,5,2,7,0,0,8,14,42,2,33,3,0,0,0,128,1,2
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\foundation\core\UMLClassifierFeatureListModel.java,org.argouml.uml.ui.foundation.core.UMLClassifierFeatureListModel,class,3,6,3,3,5,5,0,11,6,0.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,1,0,0,1,0,5,0,5,1,0,0,0,32,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\behavior\activity_graphs\PropPanelObjectFlowState.java,org.argouml.uml.ui.behavior.activity_graphs.PropPanelObjectFlowState,class,5,6,1,5,4,2,0,11,3,0.6666667,0.0,0.0,3,0,2,0,1,0,3,0,0,0,2,0,0,2,0,0,0,0,0,23,1,0,1,0,0,8,0,2,0,2,1,0,0,0,39,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\behavior\collaborations\ActionSetAssociationRoleBase.java,org.argouml.uml.ui.behavior.collaborations.ActionSetAssociationRoleBase,class,3,4,1,3,6,2,0,10,3,0.6666667,0.0,0.0,3,1,2,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,0,20,1,0,0,0,0,1,0,4,0,3,2,0,0,0,32,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\util\SuffixFilter.java,org.argouml.util.SuffixFilter,class,1,3,2,1,12,2,0,9,3,0.5,0.0,0.0,6,2,6,0,0,0,6,0,0,0,2,0,0,2,0,0,2,0,2,32,10,0,2,0,0,2,3,4,3,4,1,0,0,0,33,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\cognitive\critics\CrClassMustBeAbstract.java,org.argouml.uml.cognitive.critics.CrClassMustBeAbstract,class,2,3,1,2,6,3,0,10,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,4,1,0,0,1,0,0,1,0,1,2,0,0,0,44,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\moduleloader\ModuleLoader2.java,org.argouml.moduleloader.ModuleStatus,class,1,3,2,1,8,1,0,2,9,0.5714286,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,0,0,0,30,2,0,0,0,0,0,0,4,0,2,1,0,0,0,30,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\generator\AbstractSection.java,org.argouml.uml.generator.AbstractSection,class,2,3,1,2,25,1,0,24,4,0.53333336,0.0,0.0,5,2,5,0,0,0,5,0,0,0,3,2,0,3,0,0,2,0,5,115,2,4,10,2,4,24,3,38,12,26,6,0,0,0,104,1025,3
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\cognitive\checklist\ui\TabChecklist.java,org.argouml.cognitive.checklist.ui.TabChecklist,class,10,13,3,10,17,6,0,27,54,0.8125,0.0,0.0,12,0,11,1,0,0,11,0,0,0,4,0,0,4,0,0,0,0,4,95,7,0,4,0,0,2,18,23,0,13,1,0,0,0,96,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\behavior\state_machines\PropPanelGuard.java,org.argouml.uml.ui.behavior.state_machines.PropPanelGuard,class,13,13,0,13,1,4,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,11,1,2,0,2,0,0,0,0,51,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\application\Main.java,org.argouml.application.PostLoad,class,2,4,2,2,6,1,0,6,1,0.5555556,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,1,0,3,0,0,1,0,2,30,0,1,0,2,0,2,3,8,0,6,2,0,0,0,24,0,2
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\cognitive\critics\CrCrossNamespaceAssoc.java,org.argouml.uml.cognitive.critics.CrCrossNamespaceAssoc,class,2,3,1,2,6,3,0,11,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,4,1,2,0,0,0,0,3,0,3,2,0,0,0,153,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\ui\explorer\rules\GoSummaryToOutgoingDependency.java,org.argouml.ui.explorer.rules.GoSummaryToOutgoingDependency,class,3,4,1,3,7,2,0,10,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,25,5,1,0,0,2,1,0,4,0,4,3,0,0,0,36,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\model\uml\DataTypesFactoryImpl.java,org.argouml.model.uml.DataTypesFactoryImpl,class,15,16,1,15,15,2,0,5,105,0.93333334,0.0,0.0,15,0,14,0,0,1,15,0,0,0,1,0,0,1,0,0,0,0,0,79,14,0,0,0,0,0,0,16,0,16,0,0,0,0,105,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\diagram\deployment\ui\DeploymentDiagramRenderer.java,org.argouml.uml.diagram.deployment.ui.DeploymentDiagramRenderer,class,24,26,2,24,19,2,0,32,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,2,0,1,0,1,2,0,0,100,18,0,1,0,4,2,5,26,0,26,2,0,0,0,77,1,2
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\behavior\common_behavior\PropPanelReception.java,org.argouml.uml.ui.behavior.common_behavior.PropPanelReception,class,15,15,0,15,1,4,0,12,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,10,3,3,0,3,0,0,0,0,44,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\behavior\common_behavior\UMLSignalContextListModel.java,org.argouml.uml.ui.behavior.common_behavior.UMLSignalContextListModel,class,1,2,1,1,4,4,0,6,3,0.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0,1,0,0,0,0,1,0,0,0,28,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\behavior\state_machines\ActionNewPseudoState.java,org.argouml.uml.ui.behavior.state_machines.ActionNewPseudoState,class,1,2,1,1,4,2,0,9,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,20,0,0,1,0,0,1,0,3,0,3,1,0,0,0,29,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\cognitive\critics\WizMEName.java,org.argouml.uml.cognitive.critics.WizMEName,class,4,17,13,4,17,3,1,13,12,0.75,0.0,0.0,8,0,7,0,1,0,8,0,0,0,6,1,0,6,0,0,1,0,0,58,6,0,3,1,0,4,2,13,1,9,2,0,0,0,99,1,2
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\diagram\UMLMutableGraphSupport.java,org.argouml.uml.diagram.UMLMutableGraphSupport,class,7,17,10,7,51,2,6,55,186,0.8412699,0.0,0.0,21,0,19,0,2,0,21,1,0,0,3,1,0,3,0,0,1,0,0,190,32,1,7,1,5,23,1,36,7,30,2,0,0,0,179,1025,6
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\foundation\core\UMLAssociationEndTargetScopeCheckbox.java,org.argouml.uml.ui.foundation.core.UMLAssociationEndTargetScopeCheckbox,class,2,3,1,2,3,8,0,9,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1,0,0,2,0,1,0,1,1,0,0,0,20,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\behavior\state_machines\PropPanelTimeEvent.java,org.argouml.uml.ui.behavior.state_machines.PropPanelTimeEvent,class,5,5,0,5,2,5,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\behavior\use_cases\UMLExtendExtensionComboBoxModel.java,org.argouml.uml.ui.behavior.use_cases.UMLExtendExtensionComboBoxModel,class,2,3,1,2,9,3,0,17,15,0.0,0.0,0.0,6,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,3,0,0,3,0,2,0,2,1,0,0,0,32,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\ActionNavigateTransition.java,org.argouml.uml.ui.ActionNavigateTransition,class,1,1,0,1,1,3,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\ui\explorer\rules\GoModelToNode.java,org.argouml.ui.explorer.rules.GoModelToNode,class,2,3,1,2,4,2,0,7,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,14,4,0,0,0,0,1,0,0,0,0,1,0,0,0,16,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\ui\behavior\state_machines\UMLStateEntryListModel.java,org.argouml.uml.ui.behavior.state_machines.UMLStateEntryListModel,class,1,2,1,1,4,4,0,5,3,0.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,22,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\util\MyTokenizer.java,org.argouml.util.MyTokenizer,class,6,7,1,6,41,1,0,23,11,0.7357143,0.0,0.0,10,1,9,1,0,0,9,0,0,0,14,5,5,9,0,0,8,0,6,159,8,8,14,0,1,4,20,75,17,28,4,0,0,0,259,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\ui\SplashPanel.java,org.argouml.ui.SplashPanel,class,2,4,2,2,3,5,0,12,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,36,1,0,1,0,0,5,9,7,1,6,1,0,0,0,24,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\ui\explorer\PerspectiveConfigurator.java,org.argouml.ui.explorer.PerspectiveConfigurator$RulesListSelectionListener,innerclass,0,0,0,0,6,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,2,0,0,0,2,4,0,2,1,0,0,0,19,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\diagram\deployment\DeploymentDiagramGraphModel.java,org.argouml.uml.diagram.deployment.DeploymentDiagramGraphModel,class,4,8,4,4,86,3,0,68,50,0.77777785,0.0,0.0,12,0,12,0,0,0,12,0,0,0,3,2,0,2,0,1,2,0,0,248,27,11,11,0,13,5,1,57,2,47,3,0,0,0,140,1,4
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\ui\LookAndFeelMgr.java,org.argouml.ui.LookAndFeelMgr,class,6,10,4,6,68,1,0,27,148,0.8783069,0.0,0.0,21,1,17,4,0,0,17,0,0,0,9,8,0,9,0,0,8,0,13,222,23,7,17,2,6,7,12,53,3,38,3,0,0,0,152,1,8
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\application\Main.java,org.argouml.application.Main$Anonymous1,anonymous,1,1,0,1,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\cognitive\critics\CrUnconventionalClassName.java,org.argouml.uml.cognitive.critics.CrUnconventionalClassName,class,6,8,2,6,15,2,0,22,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,50,9,0,4,0,4,5,6,9,2,8,1,0,0,0,68,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\ui\cmd\InitMenusLater.java,org.argouml.ui.cmd.InitMenusLater,class,5,6,1,5,2,1,0,6,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,47,77,0,0,0,0,0,19,10,49,0,49,0,0,0,0,113,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\util\MyTokenizer.java,org.argouml.util.QuotedStringSeparator,class,1,2,1,1,13,2,0,2,0,0.41666666,0.0,0.0,6,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,3,0,0,51,5,0,5,0,0,0,10,16,1,6,1,0,0,0,82,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\uml\diagram\state\ui\FigConcurrentRegion.java,org.argouml.uml.diagram.state.ui.FigConcurrentRegion,class,15,20,5,15,55,5,0,73,295,0.83870965,0.0,0.0,31,0,26,0,5,0,31,0,0,0,5,2,0,5,0,0,1,0,4,265,19,0,17,1,19,5,71,65,56,49,4,1,0,0,168,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\argouml\org\argouml\util\osdep\OsUtil.java,org.argouml.util.osdep.OsUtil,class,0,1,1,0,6,1,0,3,6,0.0,0.0,0.0,4,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,2,0,3,5,1,0,0,0,0,0,0,0,32,1,0
