file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\contrib\MDIDesktopPane.java,org.jhotdraw.contrib.MDIDesktopPane,class,9,26,17,9,62,6,0,63,326,0.8988095,0.0,0.0,28,0,17,3,8,0,25,0,0,0,6,1,0,5,1,0,0,0,10,325,11,12,9,8,14,2,47,80,37,57,3,1,0,0,224,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\figures\RadiusHandle.java,org.jhotdraw.figures.RadiusHandle,class,9,11,2,9,9,3,0,15,21,0.85714287,0.0,0.0,7,0,6,0,1,0,7,0,0,0,1,1,0,1,0,0,1,0,2,81,2,0,2,0,9,0,9,14,14,14,1,0,1,0,64,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\test\samples\pert\PertAppletTest.java,org.jhotdraw.test.samples.pert.PertAppletTest,class,3,6,3,3,5,2,0,3,8,0.6,0.0,0.0,5,0,3,0,2,0,5,0,0,0,1,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,2,0,1,0,0,0,0,70,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\test\standard\SendToBackCommandTest.java,org.jhotdraw.test.standard.SendToBackCommandTest,class,3,6,3,3,6,3,0,4,13,0.6666667,0.0,0.0,6,0,4,0,2,0,6,0,0,0,1,0,0,1,0,0,0,0,0,21,1,0,0,0,0,1,0,2,0,1,0,0,0,0,77,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\test\standard\ToolButtonTest.java,org.jhotdraw.test.standard.ToolButtonTest,class,5,8,3,5,19,3,0,4,169,0.8947368,0.0,0.0,19,0,17,0,2,0,19,0,0,0,1,0,0,1,0,0,0,0,0,48,1,0,0,0,0,2,0,3,1,2,0,0,0,0,96,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\standard\FastBufferedUpdateStrategy.java,org.jhotdraw.standard.FastBufferedUpdateStrategy,class,5,7,2,5,14,1,0,14,1,0.4666667,0.0,0.0,3,0,2,1,0,0,2,0,0,0,5,0,0,5,0,0,0,0,0,61,0,0,7,0,6,0,12,27,6,18,2,0,0,0,51,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\standard\ChangeConnectionEndHandle.java,org.jhotdraw.standard.ChangeConnectionEndHandle,class,8,11,3,8,8,5,0,9,28,0.0,0.0,0.0,8,0,2,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,0,0,0,0,0,0,0,0,0,1,0,48,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\test\samples\nothing\NothingAppletTest.java,org.jhotdraw.test.samples.nothing.NothingAppletTest,class,3,6,3,3,5,2,0,3,8,0.6,0.0,0.0,5,0,3,0,2,0,5,0,0,0,1,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,2,0,1,0,0,0,0,70,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\standard\FigureAndEnumerator.java,org.jhotdraw.standard.FigureAndEnumerator,class,2,3,1,2,6,1,0,3,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,26,4,0,0,0,0,0,0,2,0,2,1,0,0,0,42,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\test\figures\NullConnectorTest.java,org.jhotdraw.test.figures.NullConnectorTest,class,4,7,3,4,5,2,0,3,8,0.6,0.0,0.0,5,0,3,0,2,0,5,0,0,0,1,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,4,2,0,1,0,0,0,0,73,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\test\util\collections\jdk11\MapWrapperTest.java,org.jhotdraw.test.util.collections.jdk11.MapWrapperTest,class,3,5,2,3,17,2,0,3,134,0.88235295,0.0,0.0,17,0,15,0,2,0,17,0,0,0,1,0,0,1,0,0,0,0,0,43,1,0,0,0,0,0,0,2,0,1,0,0,0,0,94,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\framework\FigureChangeEvent.java,org.jhotdraw.framework.FigureChangeEvent,class,2,20,18,2,6,1,0,1,7,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,1,0,3,0,0,1,0,0,26,3,0,0,0,0,0,4,4,0,3,0,0,0,0,41,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\util\Storable.java,org.jhotdraw.util.Storable,interface,2,15,13,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\util\Clipboard.java,org.jhotdraw.util.Clipboard,class,1,5,4,1,4,1,0,0,0,0.5,0.0,0.0,4,1,3,1,0,0,3,0,0,0,2,1,0,1,0,1,0,0,0,15,2,0,0,0,0,0,0,2,0,2,0,0,0,0,27,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\contrib\html\HTMLColorContentProducer.java,org.jhotdraw.contrib.html.HTMLColorContentProducer,class,3,5,2,3,4,4,0,6,3,0.0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,12,2,0,1,0,1,1,1,2,2,2,0,0,0,0,54,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\figures\ConnectedTextTool.java,org.jhotdraw.figures.ConnectedTextTool$DeleteUndoActivity,innerclass,7,7,0,7,11,3,0,11,8,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,39,5,2,2,0,0,0,0,5,0,5,2,0,0,0,23,9,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\util\StandardStorageFormat.java,org.jhotdraw.util.StandardStorageFormat,class,6,14,8,6,20,1,3,14,126,0.8627451,0.0,0.0,17,0,13,0,4,0,17,0,0,0,3,0,0,3,0,0,0,0,0,92,16,0,0,0,1,5,0,8,3,7,1,1,0,0,130,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\test\standard\BufferedUpdateStrategyTest.java,org.jhotdraw.test.standard.BufferedUpdateStrategyTest,class,3,6,3,3,6,2,0,3,13,0.6666667,0.0,0.0,6,0,4,0,2,0,6,0,0,0,1,0,0,1,0,0,0,0,0,21,1,0,0,0,0,0,0,2,0,1,0,0,0,0,74,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\test\figures\FiguresSuite.java,org.jhotdraw.test.figures.FiguresSuite,class,31,32,1,31,2,1,0,3,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,0,0,1,0,1,0,1,0,0,0,0,14,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\contrib\MiniMapView.java,org.jhotdraw.contrib.MiniMapView$MouseListener,innerclass,2,2,0,2,3,2,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,2,0,2,0,0,0,0,20,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\standard\ReverseFigureEnumerator.java,org.jhotdraw.standard.ReverseFigureEnumerator,class,4,9,5,4,4,1,0,3,0,0.375,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,17,2,0,0,0,0,0,0,2,0,2,0,0,0,0,67,17,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\jhotdraw\figures\ConnectedTextTool.java,org.jhotdraw.figures.ConnectedTextTool$UndoActivity,innerclass,7,7,0,7,15,3,0,12,8,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,48,5,2,2,0,0,0,0,5,0,5,3,0,0,0,25,9,0
