file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\PipedWriter.java,java.io.PipedWriter,class,1,1,0,1,22,2,0,5,1,0.42857146,0.0,0.0,7,0,7,0,0,0,7,0,0,2,2,0,0,2,0,0,0,0,0,55,0,0,6,0,4,5,3,6,3,2,2,0,0,0,118,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectStreamClass.java,java.io.ObjectStreamClass$MemberSignature,innerclass,0,0,0,0,3,1,0,9,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,3,20,0,0,0,0,0,0,0,9,0,3,0,0,0,0,25,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\Serializable.java,java.io.Serializable,interface,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\SyncFailedException.java,java.io.SyncFailedException,class,0,0,0,0,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectStreamClass.java,java.io.ObjectStreamClass$FieldReflector,innerclass,5,5,0,5,42,1,0,47,0,0.26190475,0.0,0.0,6,0,0,0,0,6,6,0,0,0,7,1,0,7,0,0,7,0,15,148,1,5,9,0,2,5,3,28,3,23,2,0,0,0,118,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectInputStream.java,java.io.ObjectInputStream$GetField,innerclass,0,0,0,0,11,1,0,0,55,0.0,0.0,0.0,11,0,11,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1033,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectInputStream.java,java.io.ObjectInputStream$PeekInputStream,innerclass,1,1,0,1,18,2,0,6,0,0.3125,0.0,0.0,8,0,5,0,0,3,8,0,0,0,2,0,0,2,0,0,1,0,0,63,9,1,1,0,6,0,21,13,5,7,2,0,0,0,44,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectStreamClass.java,java.io.ObjectStreamClass$Anonymous6,anonymous,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,1,4,0,3,1,0,0,0,9,-1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\WriteAbortedException.java,java.io.WriteAbortedException,class,0,0,0,0,4,5,0,3,0,0.5,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,1,0,0,1,1,0,0,16,3,0,1,0,0,1,1,2,1,2,1,0,0,0,100,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\FilenameFilter.java,java.io.FilenameFilter,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\PipedReader.java,java.io.PipedReader,class,2,2,0,2,60,2,0,8,17,0.6555555,0.0,0.0,10,0,7,0,0,3,10,0,0,6,9,1,0,0,0,9,1,0,2,151,7,4,10,2,16,14,33,26,3,13,2,0,0,0,167,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectInputStream.java,java.io.ObjectInputStream$ValidationList$Callback,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,3,2,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ByteArrayOutputStream.java,java.io.ByteArrayOutputStream,class,1,1,0,1,21,2,0,3,0,0.2916667,0.0,0.0,12,0,12,0,0,0,12,0,0,5,2,0,0,0,2,0,0,0,6,64,6,0,1,0,7,1,20,12,7,7,1,0,0,0,157,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\InterruptedIOException.java,java.io.InterruptedIOException,class,0,2,2,0,2,4,0,0,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,59,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectInputStream.java,java.io.ObjectInputStream$ValidationList,innerclass,0,0,0,0,10,1,0,1,0,0.25,0.0,0.0,4,0,1,0,0,3,4,0,0,0,1,0,0,1,0,0,0,0,0,46,0,2,4,1,0,1,0,9,0,3,2,0,1,0,63,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\BufferedOutputStream.java,java.io.BufferedOutputStream,class,1,1,0,1,11,3,0,4,3,0.4166667,0.0,0.0,6,0,5,1,0,0,5,0,0,3,2,0,0,0,2,0,0,0,1,42,1,0,0,0,0,1,5,4,1,2,1,0,0,0,101,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectOutputStream.java,java.io.ObjectOutputStream,class,9,9,0,9,134,4,0,91,55,0.8765432,0.0,0.0,54,3,24,19,9,2,35,0,1,0,12,1,0,12,0,0,5,0,8,1114,16,5,39,4,7,6,31,82,5,60,3,1,5,0,810,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\DataOutput.java,java.io.DataOutput,interface,1,1,0,1,14,1,0,0,91,0.0,0.0,0.0,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectInputStream.java,java.io.ObjectInputStream$GetFieldImpl,innerclass,2,2,0,2,28,2,0,19,0,0.64285713,0.0,0.0,14,0,11,1,0,2,13,0,0,0,4,0,0,4,0,0,4,0,7,84,14,1,3,0,10,1,13,22,2,19,1,0,0,0,84,2,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\BufferedWriter.java,java.io.BufferedWriter,class,2,2,0,2,28,2,0,10,0,0.62121207,0.0,0.0,11,0,8,2,0,1,9,0,0,0,5,1,0,5,0,0,0,0,2,96,6,2,4,0,7,3,10,20,9,12,3,0,0,0,187,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\StringWriter.java,java.io.StringWriter,class,1,1,0,1,17,2,0,5,0,0.2,0.0,0.0,10,0,10,0,0,0,10,0,0,0,1,0,0,1,0,0,0,0,0,42,3,0,1,0,7,1,5,4,3,1,1,0,0,0,83,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\FileOutputStream.java,java.io.FileOutputStream,class,1,1,0,1,32,2,0,13,110,0.80392164,0.0,0.0,17,1,11,5,1,0,13,0,1,0,3,0,0,3,0,0,0,0,3,81,2,0,13,0,1,0,1,9,0,6,2,0,0,0,192,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\IOException.java,java.io.IOException,class,0,0,0,0,2,3,7,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\PipedOutputStream.java,java.io.PipedOutputStream,class,1,1,0,1,21,2,0,5,1,0.2857143,0.0,0.0,7,0,7,0,0,0,7,0,0,2,1,0,0,1,0,0,0,0,0,53,1,0,8,0,7,3,6,4,2,1,2,0,0,0,129,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\InputStreamReader.java,java.io.InputStreamReader,class,1,1,0,1,13,2,1,5,0,0.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,1,0,0,1,0,0,1,0,0,42,4,0,3,1,0,3,0,4,0,1,1,0,0,0,143,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\File.java,java.io.File,class,1,1,0,1,130,1,0,74,60,0.84790206,0.0,0.0,52,7,44,7,0,1,45,0,0,2,11,9,4,7,0,0,6,0,26,385,56,5,49,3,24,27,22,81,7,56,2,0,0,0,626,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectOutputStream.java,java.io.ObjectOutputStream$BlockDataOutputStream,innerclass,8,8,0,8,95,2,0,35,109,0.7323529,0.0,0.0,34,0,16,2,0,16,32,0,0,0,10,3,0,10,0,0,8,0,29,393,6,20,7,0,33,0,114,101,69,58,4,0,0,0,207,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectStreamException.java,java.io.ObjectStreamException,class,0,0,0,0,2,4,7,0,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1025,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\FileFilter.java,java.io.FileFilter,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\Win32FileSystem.java,java.io.Win32FileSystem,class,1,1,0,1,160,2,1,45,755,0.89922476,0.0,0.0,43,4,26,14,1,2,30,0,0,1,6,1,0,6,0,0,3,0,10,355,60,7,65,2,59,11,110,86,38,65,6,0,0,0,128,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\StringReader.java,java.io.StringReader,class,1,1,0,1,21,2,0,6,5,0.6,0.0,0.0,10,0,9,1,0,0,9,0,0,0,4,0,0,4,0,0,0,0,2,72,9,0,2,0,7,2,11,11,5,6,2,0,0,0,122,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\BufferedReader.java,java.io.BufferedReader,class,1,1,0,1,77,2,1,12,0,0.7055555,0.0,0.0,15,0,11,3,0,1,12,0,0,0,11,4,0,11,0,0,2,0,4,248,17,6,16,0,13,6,33,65,13,28,4,0,0,0,281,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectOutput.java,java.io.ObjectOutput,interface,1,1,0,1,6,1,0,0,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectInputStream.java,java.io.ObjectInputStream,class,9,9,0,9,211,5,0,117,0,0.87409717,0.0,0.0,57,4,25,23,8,1,35,0,1,0,17,4,0,17,0,0,8,0,11,1789,56,8,65,12,5,24,37,144,5,97,4,1,6,0,988,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectInputStream.java,java.io.ObjectInputStream$HandleTable,innerclass,1,1,0,1,39,1,0,8,0,0.45454547,0.0,0.0,11,0,0,1,0,10,10,0,0,0,8,3,0,3,0,5,3,0,6,163,6,2,8,0,3,0,24,34,3,17,3,0,1,0,215,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectStreamClass.java,java.io.ObjectStreamClass$FieldReflectorKey,innerclass,0,0,0,0,6,1,0,7,0,0.33333334,0.0,0.0,3,0,2,0,0,1,3,0,0,0,3,0,0,3,0,0,3,0,1,25,3,1,1,0,2,0,1,7,1,7,1,0,0,0,34,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\LineNumberInputStream.java,java.io.LineNumberInputStream,class,1,1,0,1,29,3,0,7,10,0.6388889,0.0,0.0,9,0,9,0,0,0,9,0,0,0,4,0,0,0,0,4,0,0,1,97,9,2,8,1,8,0,24,22,7,11,3,0,0,0,229,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ByteArrayInputStream.java,java.io.ByteArrayInputStream,class,1,1,0,1,22,2,0,2,0,0.47500002,0.0,0.0,10,0,10,0,0,0,10,0,0,5,4,0,0,0,4,0,0,0,2,64,8,0,1,0,9,0,12,14,8,4,1,0,0,0,173,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectStreamClass.java,java.io.ObjectStreamClass$EntryFuture,innerclass,0,0,0,0,6,1,0,3,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,2,2,1,0,2,0,0,1,0,1,32,1,1,2,1,0,0,0,5,0,3,2,1,0,0,58,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\StreamTokenizer.java,java.io.StreamTokenizer,class,2,2,0,2,139,1,0,12,52,0.8634615,0.0,0.0,20,0,18,2,0,0,18,0,0,0,26,12,7,19,0,0,12,0,4,347,21,14,43,0,22,6,85,152,20,46,6,0,0,0,359,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\WinNTFileSystem.java,java.io.WinNTFileSystem,class,0,0,0,0,16,3,0,1,105,0.0,0.0,0.0,15,1,12,1,1,1,15,0,0,1,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectInputStream.java,java.io.ObjectInputStream$BlockDataInputStream,innerclass,8,8,0,8,189,2,0,44,11,0.7087912,0.0,0.0,42,0,21,5,0,16,37,0,0,0,13,4,0,13,0,0,9,0,40,655,51,20,20,3,60,5,234,160,96,69,4,0,0,0,273,2,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\LineNumberReader.java,java.io.LineNumberReader,class,1,1,0,1,25,3,0,7,1,0.6666666,0.0,0.0,10,0,10,0,0,0,10,0,0,0,6,1,0,6,0,0,1,0,2,93,6,2,5,0,2,1,6,24,2,14,4,0,0,0,169,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\ObjectOutputStream.java,java.io.ObjectOutputStream$Anonymous1,anonymous,0,0,0,0,4,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,3,1,1,2,0,2,1,2,0,1,2,0,0,0,10,-1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\CharArrayWriter.java,java.io.CharArrayWriter,class,1,1,0,1,22,2,0,4,0,0.375,0.0,0.0,12,0,12,0,0,0,12,0,0,0,2,0,0,0,2,0,0,0,8,82,4,0,1,0,7,1,21,16,10,9,2,0,0,0,113,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\EOFException.java,java.io.EOFException,class,0,0,0,0,2,4,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\FileNotFoundException.java,java.io.FileNotFoundException,class,0,0,0,0,4,4,0,0,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,2,3,0,0,2,0,0,0,0,0,76,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\FileSystem.java,java.io.FileSystem,class,0,0,0,0,30,1,1,3,349,0.9506173,0.0,0.0,27,2,26,1,0,0,27,25,0,0,6,6,4,0,0,2,4,0,3,48,3,0,1,0,0,4,4,9,0,7,1,0,0,0,197,1024,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\CharConversionException.java,java.io.CharConversionException,class,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\PushbackReader.java,java.io.PushbackReader,class,1,1,0,1,33,3,0,8,19,0.42857143,0.0,0.0,14,0,13,1,0,0,13,0,0,0,2,0,0,2,0,0,0,0,2,115,10,0,4,1,4,7,15,15,4,4,4,0,0,0,137,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\DataInput.java,java.io.DataInput,interface,1,1,0,1,15,1,0,0,105,0.0,0.0,0.0,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\io\Writer.java,java.io.Writer,class,1,1,0,1,13,1,7,4,24,0.7037037,0.0,0.0,9,0,7,0,2,0,9,3,0,0,3,0,0,2,1,0,1,0,0,48,0,0,3,0,1,0,8,8,1,4,3,0,0,0,149,1025,0
