file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\DefaultStyledDocument.java,javax.swing.text.DefaultStyledDocument$StyleChangeHandler,innerclass,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,1,1,0,0,0,22,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\metal\MetalTextFieldUI.java,javax.swing.plaf.metal.MetalTextFieldUI,class,0,0,0,0,2,1,0,1,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\Spring.java,javax.swing.Spring$AbstractSpring,innerclass,0,0,0,0,5,2,0,2,0,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,16,2,0,2,0,0,0,0,3,0,1,1,0,0,0,13,1032,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\JTextComponent.java,javax.swing.text.JTextComponent$DoSetCaretPosition,innerclass,0,0,0,0,2,1,0,2,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,2,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,2,0,2,0,0,0,0,12,2,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\PlainView.java,javax.swing.text.PlainView,class,5,5,0,5,85,2,1,69,253,0.9565219,0.0,0.0,23,0,10,3,9,1,20,0,1,0,11,0,0,0,1,10,0,0,22,369,20,5,27,3,23,2,27,132,38,100,4,0,0,0,354,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\basic\BasicMenuItemUI.java,javax.swing.plaf.basic.BasicMenuItemUI,class,19,19,0,19,161,1,3,131,168,0.898148,0.0,0.0,36,1,9,5,17,5,31,0,0,0,30,13,0,5,14,11,5,0,16,699,20,3,64,0,34,42,60,188,77,107,3,0,5,0,256,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\metal\MetalBorders.java,javax.swing.plaf.metal.MetalBorders$DialogBorder,innerclass,0,0,0,0,14,2,0,18,34,0.8333334,0.0,0.0,9,0,3,0,6,0,9,0,0,0,2,2,0,2,0,0,2,0,0,68,8,1,1,0,4,0,51,14,50,7,1,0,0,0,32,8,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\basic\BasicProgressBarUI.java,javax.swing.plaf.basic.BasicProgressBarUI$ChangeHandler,innerclass,1,1,0,1,3,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,2,0,3,5,3,4,1,0,0,0,36,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\html\HTMLDocument.java,javax.swing.text.html.HTMLDocument$HTMLReader$SpecialAction,innerclass,0,0,0,0,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\rtf\RTFReader.java,javax.swing.text.rtf.RTFReader$StylesheetDestination$StyleDefiningDestination,innerclass,1,1,0,1,23,2,0,16,0,0.53333336,0.0,0.0,6,0,6,0,0,0,6,0,0,0,10,0,2,0,0,8,1,0,2,106,7,0,7,0,0,7,4,33,1,15,2,0,0,0,52,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\JProgressBar.java,javax.swing.JProgressBar$AccessibleJProgressBar,innerclass,0,0,0,0,10,5,0,10,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,39,8,0,1,0,0,0,0,1,0,1,1,0,0,0,104,4,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\basic\BasicTreeUI.java,javax.swing.plaf.basic.BasicTreeUI$TreeHomeAction,innerclass,0,0,0,0,16,1,0,10,0,0.41666666,0.0,0.0,4,0,3,1,0,0,3,0,0,0,3,0,0,2,1,0,0,0,0,63,1,0,7,0,3,0,24,8,9,8,4,0,0,0,51,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\html\HTMLDocument.java,javax.swing.text.html.HTMLDocument$HTMLReader$BlockAction,innerclass,0,0,0,0,2,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\basic\BasicInternalFrameTitlePane.java,javax.swing.plaf.basic.BasicInternalFrameTitlePane$TitlePaneLayout,innerclass,1,1,0,1,22,1,0,22,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,74,2,0,5,0,11,1,40,33,17,19,1,0,0,0,60,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\basic\BasicComboBoxUI.java,javax.swing.plaf.basic.BasicComboBoxUI$PropertyChangeHandler,innerclass,2,2,0,2,23,1,0,27,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,8,0,0,8,0,14,0,6,2,0,0,0,80,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\DefaultCellEditor.java,javax.swing.DefaultCellEditor$Anonymous3,anonymous,0,0,0,0,6,1,0,6,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,1,0,0,1,1,1,0,1,1,0,0,0,17,-1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\DefaultCellEditor.java,javax.swing.DefaultCellEditor$Anonymous2,anonymous,0,0,0,0,4,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,1,1,0,3,0,1,1,0,0,0,10,-1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\DefaultCellEditor.java,javax.swing.DefaultCellEditor$Anonymous1,anonymous,0,0,0,0,3,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,1,1,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\basic\CenterLayout.java,javax.swing.plaf.basic.CenterLayout,class,0,0,0,0,7,1,0,7,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,1,1,4,0,8,15,10,9,1,0,0,0,30,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\JMenuBar.java,javax.swing.JMenuBar$AccessibleJMenuBar,innerclass,0,0,0,0,26,5,0,11,45,0.0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,77,10,0,7,0,1,0,12,12,0,9,2,0,0,0,145,4,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\metal\MetalIconFactory.java,javax.swing.plaf.metal.MetalIconFactory$CheckBoxIcon,innerclass,2,2,0,2,9,1,0,15,10,0.0,0.0,0.0,5,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,41,3,0,0,0,4,0,17,5,19,5,2,0,0,0,22,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\UIDefaults.java,javax.swing.UIDefaults$LazyValue,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\JSlider.java,javax.swing.JSlider$1SmartHashtable$LabelUIResource,innerclass,0,0,0,0,1,5,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\JTable.java,javax.swing.JTable$DoubleRenderer,innerclass,0,0,0,0,4,2,0,3,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,12,0,0,2,0,1,1,0,1,0,1,1,0,0,0,11,8,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\AbstractButton.java,javax.swing.AbstractButton$AccessibleAbstractButton$ButtonKeyBinding,innerclass,0,0,0,0,4,1,0,1,1,0.33333334,0.0,0.0,3,0,2,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,1,15,2,0,1,0,0,0,3,1,0,1,1,0,0,0,61,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\JRootPane.java,javax.swing.JRootPane,class,1,1,0,1,57,9,0,35,446,0.9621711,0.0,0.0,32,0,24,0,6,2,32,0,0,0,19,10,9,3,7,0,10,0,2,306,18,0,22,0,1,10,14,26,3,25,2,1,3,0,516,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\TransferHandler.java,javax.swing.TransferHandler$TransferAction,innerclass,1,1,0,1,18,2,0,17,6,0.75,0.0,0.0,4,0,1,2,0,1,2,0,0,0,2,1,0,2,0,0,0,0,2,64,7,0,6,1,3,4,0,13,0,10,4,0,0,0,69,8,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\basic\BasicTableUI.java,javax.swing.plaf.basic.BasicTableUI$PropertyChangeHandler,innerclass,4,4,0,4,7,1,0,13,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,2,1,0,3,0,6,0,5,3,0,0,0,41,2,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\table\TableColumn.java,javax.swing.table.TableColumn,class,1,1,0,1,48,1,0,21,486,0.9150327,0.0,0.0,36,0,32,3,1,0,33,0,0,3,17,4,4,2,11,0,4,0,8,209,15,0,8,0,1,15,8,39,0,30,1,1,0,0,336,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\event\PopupMenuListener.java,javax.swing.event.PopupMenuListener,interface,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\tree\TreeSelectionModel.java,javax.swing.tree.TreeSelectionModel,interface,1,1,0,1,27,1,0,0,351,1.0,0.0,0.0,27,0,0,0,0,27,27,0,0,0,3,3,3,0,0,0,3,0,0,32,0,0,0,0,0,0,3,3,0,3,0,0,0,0,232,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\filechooser\FileSystemView.java,javax.swing.filechooser.UnixFileSystemView,class,0,0,0,0,14,2,0,9,10,0.8,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,2,0,2,0,0,2,0,1,46,7,1,4,0,2,6,2,7,1,5,2,0,0,0,40,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\StyledEditorKit.java,javax.swing.text.StyledEditorKit,class,2,2,0,2,13,28,0,17,66,0.9166667,0.0,0.0,12,0,9,2,1,0,10,0,0,0,6,2,0,3,0,3,2,0,1,366,6,0,1,0,0,18,9,10,0,8,1,1,11,0,176,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\basic\BasicSliderUI.java,javax.swing.plaf.basic.BasicSliderUI$ComponentHandler,innerclass,0,0,0,0,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\JComponent.java,javax.swing.JComponent$ActionStandin,innerclass,0,0,0,0,16,1,0,4,18,0.6666667,0.0,0.0,8,0,7,0,0,1,8,0,0,0,3,0,0,3,0,0,3,0,0,51,7,0,5,0,0,1,0,4,0,3,2,0,0,0,39,16,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\LayoutFocusTraversalPolicy.java,javax.swing.SwingDefaultFocusTraversalPolicy,class,0,0,0,0,1,4,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\html\Map.java,javax.swing.text.html.Map$CircleRegionContainment,innerclass,2,2,0,2,16,1,0,3,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,6,0,0,0,0,6,0,0,3,50,1,1,8,0,10,1,28,18,13,9,3,0,0,0,47,8,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\basic\BasicInternalFrameUI.java,javax.swing.plaf.basic.BasicInternalFrameUI$InternalFrameLayout,innerclass,0,0,0,0,16,1,0,12,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,77,2,0,10,0,0,0,0,36,8,17,1,0,0,0,32,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\html\HTMLDocument.java,javax.swing.text.html.HTMLDocument$FixedLengthDocument,innerclass,0,0,0,0,4,1,0,3,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,11,0,0,1,0,0,0,0,1,1,1,1,0,0,0,25,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\tree\TreeModel.java,javax.swing.tree.TreeModel,interface,0,0,0,0,8,1,0,0,28,0.0,0.0,0.0,8,0,6,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\html\HTMLDocument.java,javax.swing.text.html.HTMLDocument$HTMLReader$AreaAction,innerclass,0,0,0,0,3,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\metal\MetalIconFactory.java,javax.swing.plaf.metal.MetalIconFactory$TreeFolderIcon,innerclass,0,0,0,0,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,2,0,0,0,0,0,0,0,49,9,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\basic\BasicFileChooserUI.java,javax.swing.plaf.basic.BasicFileChooserUI$AcceptAllFileFilter,innerclass,0,0,0,0,3,1,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9,4,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\AsyncBoxView.java,javax.swing.text.AsyncBoxView,class,5,5,0,5,88,2,2,54,780,0.97500014,0.0,0.0,40,0,26,0,12,2,40,0,0,4,16,0,0,0,1,15,0,0,2,648,33,5,27,1,10,0,23,87,12,69,7,0,3,0,508,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\basic\BasicSplitPaneUI.java,javax.swing.plaf.basic.BasicSplitPaneUI$BasicHorizontalLayoutManager,innerclass,1,1,0,1,142,1,0,34,280,0.78125,0.0,0.0,32,0,11,0,9,12,32,0,0,0,5,0,0,3,2,0,0,0,6,445,30,9,48,1,24,5,190,144,28,57,4,0,0,0,234,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\tree\DefaultMutableTreeNode.java,javax.swing.tree.DefaultMutableTreeNode$BreadthFirstEnumeration$Queue$QNode,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,16,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\Spring.java,javax.swing.Spring$NegativeSpring,innerclass,0,0,0,0,7,2,0,6,0,0.0,0.0,0.0,7,0,6,0,0,1,7,0,0,0,1,0,0,1,0,0,0,0,0,24,5,0,0,0,0,0,0,1,0,1,0,0,0,0,14,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\MaskFormatter.java,javax.swing.text.MaskFormatter$MaskCharacter,innerclass,1,1,0,1,19,1,0,11,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,52,6,0,7,0,1,2,19,8,5,3,3,0,0,0,60,2,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\InternationalFormatter.java,javax.swing.text.InternationalFormatter,class,2,2,0,2,162,4,2,80,802,0.90656567,0.0,0.0,44,0,13,5,1,25,39,0,0,0,9,1,0,9,0,0,1,0,1,537,46,12,59,6,22,5,54,80,6,52,6,0,2,0,414,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\metal\MetalIconFactory.java,javax.swing.plaf.metal.MetalIconFactory$HorizontalSliderThumbIcon,innerclass,1,1,0,1,11,1,0,16,4,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,2,0,0,2,0,0,0,0,56,2,0,0,0,0,0,66,3,0,3,2,0,0,0,21,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\Position.java,javax.swing.text.Position$Bias,innerclass,0,0,0,0,2,1,0,0,1,0.8333333,NaN,NaN,2,0,1,1,0,0,1,0,0,0,3,2,2,1,0,0,2,0,0,11,1,0,0,0,0,2,0,3,0,3,0,0,0,0,41,25,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\TransferHandler.java,javax.swing.TransferHandler$DropHandler,innerclass,1,1,0,1,19,1,0,15,3,0.33333334,0.0,0.0,6,0,5,1,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,62,1,0,3,1,2,0,0,12,0,11,2,0,0,0,45,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\StyledEditorKit.java,javax.swing.text.StyledEditorKit$ForegroundAction,innerclass,1,1,0,1,7,4,0,8,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,29,0,0,4,1,2,0,0,6,0,5,3,0,0,0,111,9,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\basic\BasicRootPaneUI.java,javax.swing.plaf.basic.BasicRootPaneUI$DefaultAction,innerclass,1,1,0,1,7,1,0,5,0,0.16666667,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,0,0,2,0,0,0,20,1,0,3,0,1,0,1,4,0,4,2,0,0,0,17,8,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\GapContent.java,javax.swing.text.GapContent$MarkData,innerclass,0,0,0,0,5,3,0,4,6,0.75,0.0,0.0,4,0,1,0,0,3,4,0,1,0,1,0,0,0,0,1,0,0,1,20,2,0,0,0,2,0,1,5,2,4,0,0,0,0,61,16,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\JEditorPane.java,javax.swing.JEditorPane$JEditorPaneAccessibleHypertextSupport$LinkVector,innerclass,0,0,0,0,3,4,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,1,0,0,0,2,2,0,2,2,0,0,0,15,2,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\AbstractDocument.java,javax.swing.text.AbstractDocument$DefaultDocumentEvent,innerclass,3,3,0,3,30,3,0,17,91,0.9285714,0.0,0.0,14,0,14,0,0,0,14,0,0,0,4,0,0,4,0,0,0,0,0,112,15,2,10,2,4,7,3,14,2,14,3,0,0,0,139,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\DebugGraphicsObserver.java,javax.swing.DebugGraphicsObserver,class,0,0,0,0,6,1,0,0,0,0.0,0.0,0.0,3,0,1,0,0,2,3,0,0,3,1,0,0,0,0,1,0,0,0,13,3,0,3,0,4,0,3,1,0,1,0,0,0,0,20,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\StyleConstants.java,javax.swing.text.StyleConstants$CharacterConstants,innerclass,1,1,0,1,1,2,0,0,0,1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,13,13,13,0,0,0,13,0,0,18,0,0,0,0,0,7,0,13,0,13,0,0,0,0,60,9,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\text\html\CSS.java,javax.swing.text.html.CSS,class,8,8,0,8,211,13,0,104,847,0.961039,0.0,0.0,42,15,3,13,0,26,30,0,3,0,11,9,0,10,0,1,7,0,58,1798,47,24,66,6,39,76,131,222,35,142,18,0,19,0,555,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\king\plaf\basic\BasicSliderUI.java,javax.swing.plaf.basic.BasicSliderUI$ChangeHandler,innerclass,0,0,0,0,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,1,0
