file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\testcases\org\apache\tools\mail\MailMessageTest.java,org.apache.tools.mail.MailMessageTest,class,3,3,0,3,29,2,0,21,0,0.5555556,0.0,0.0,9,0,9,0,0,0,9,0,0,0,2,1,0,2,0,0,0,0,1,421,0,1,1,8,0,221,30,50,44,49,3,0,2,0,127,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\ConstantPoolEntry.java,org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantPoolEntry,class,13,23,10,13,18,1,7,2,11,0.8163265,0.0,0.0,7,1,7,0,0,0,7,1,1,0,14,11,11,3,0,0,11,0,0,77,4,0,0,0,0,1,11,28,1,16,1,0,0,0,141,1025,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\vss\MSVSSCHECKOUT.java,org.apache.tools.ant.taskdefs.optional.vss.MSVSSCHECKOUT,class,7,7,0,7,11,3,0,24,45,0.0,0.0,0.0,10,0,9,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,1,0,0,1,0,2,0,2,1,0,0,0,121,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\testcases\org\apache\tools\ant\types\AddTypeTest.java,org.apache.tools.ant.types.AddTypeTest$MyValue,innerclass,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,1,0,2,0,1,0,0,0,0,10,9,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\Javadoc.java,org.apache.tools.ant.taskdefs.Javadoc$DocletParam,innerclass,0,0,0,0,4,1,0,0,2,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,2,0,2,0,0,0,0,30,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\types\FilterSet.java,org.apache.tools.ant.types.FilterSet,class,5,8,3,5,60,3,0,47,142,0.89285713,0.0,0.0,20,0,15,2,3,0,18,0,0,0,7,2,2,5,0,0,2,0,0,263,18,4,7,4,2,18,11,48,14,30,5,0,2,0,203,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\testcases\org\apache\tools\ant\taskdefs\DynamicTask.java,org.apache.tools.ant.taskdefs.DynamicTask,class,3,3,0,3,3,2,0,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\dotnet\DotnetBaseMatchingTask.java,org.apache.tools.ant.taskdefs.optional.dotnet.DotnetBaseMatchingTask,class,8,14,6,8,19,4,2,25,30,0.77777785,0.0,0.0,9,0,5,0,4,0,9,0,0,0,3,0,0,0,3,0,0,0,0,68,4,2,5,0,2,7,6,18,2,15,2,0,0,0,121,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\testcases\org\apache\tools\ant\taskdefs\optional\ssh\ScpTest.java,org.apache.tools.ant.taskdefs.optional.ssh.ScpTest,class,7,8,1,7,13,2,0,36,24,0.7777778,0.0,0.0,9,0,4,3,2,0,6,0,0,0,5,0,0,5,0,0,0,0,6,96,2,3,1,0,0,19,2,26,4,26,1,0,0,0,116,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\ClassPathLoader.java,org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.DirectoryLoader,class,6,8,2,6,12,1,0,10,0,0.53333336,0.0,0.0,5,2,3,1,0,1,4,0,0,0,3,2,0,3,0,0,2,0,4,61,4,3,1,2,0,1,5,19,1,16,4,0,0,0,91,16,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\types\FilterSet.java,org.apache.tools.ant.types.FilterSet$FiltersFile,innerclass,1,1,0,1,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\Untar.java,org.apache.tools.ant.taskdefs.Untar$UntarCompressionMethod,innerclass,4,4,0,4,7,2,0,5,0,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,3,3,0,3,0,0,3,0,0,30,4,1,1,0,0,4,1,6,1,6,4,0,0,0,65,25,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\sitraka\CovReport.java,org.apache.tools.ant.taskdefs.optional.sitraka.CovReport$Reference,innerclass,14,14,0,14,10,1,0,17,0,0.33333334,0.0,0.0,3,0,2,0,1,0,3,0,0,0,2,0,0,0,2,0,0,0,0,48,2,0,6,1,0,9,2,10,2,10,1,0,0,0,51,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJImport.java,org.apache.tools.ant.taskdefs.optional.ide.VAJImport,class,9,10,1,9,15,5,0,18,12,0.7291667,0.0,0.0,8,0,7,0,1,0,8,0,0,0,6,0,0,0,6,0,0,0,0,66,1,1,3,1,0,3,2,15,0,10,2,0,1,0,139,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\net\FTP.java,org.apache.tools.ant.taskdefs.optional.net.FTP,class,14,18,4,14,167,5,2,96,608,0.93021667,0.0,0.0,41,0,23,5,13,0,36,0,0,0,36,12,1,25,10,0,12,0,2,1190,17,9,48,12,13,115,42,133,54,95,4,0,2,0,522,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\jlink\ClassNameReader.java,org.apache.tools.ant.taskdefs.optional.jlink.ConstantPool,class,1,2,1,1,14,1,0,7,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,1,0,0,0,3,1,0,0,46,0,1,0,0,0,0,13,25,0,17,2,0,0,0,54,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\zip\ZipFile.java,org.apache.tools.zip.ZipFile,class,6,9,3,6,27,2,0,42,49,0.8095238,0.0,0.0,14,1,9,3,2,0,11,0,0,0,9,4,0,9,0,0,4,0,2,226,9,3,7,1,23,3,79,56,18,36,5,0,1,0,277,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\DirectoryScanner.java,org.apache.tools.ant.DirectoryScanner,class,9,56,47,9,167,1,7,71,1046,0.92569923,0.0,0.0,52,10,28,13,11,0,40,0,0,0,22,4,0,6,16,0,3,0,9,585,53,18,21,4,1,43,34,115,23,81,7,0,0,0,454,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\ejb\IPlanetEjbc.java,org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc$RedirectOutput,innerclass,0,0,0,0,5,2,0,4,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,25,0,1,1,2,1,0,0,3,0,3,2,0,0,0,50,10,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\etc\testcases\taskdefs\optional\depend\src4\test\ContainsOnlyInner.java,test.ContainsOnlyInner,class,1,2,1,1,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\ccm\CCMCheck.java,org.apache.tools.ant.taskdefs.optional.ccm.CCMCheck,class,9,13,4,9,25,4,3,26,37,0.81818193,0.0,0.0,11,0,9,2,0,0,9,0,0,0,6,2,2,3,1,0,2,0,1,83,4,2,8,0,0,7,4,19,2,16,2,0,0,0,109,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\ejb\WLStop.java,org.apache.tools.ant.taskdefs.optional.ejb.WLStop,class,6,6,0,6,13,3,0,10,12,0.7291667,0.0,0.0,8,0,8,0,0,0,8,0,0,0,6,0,0,6,0,0,0,0,1,53,1,0,5,0,0,12,1,12,2,8,1,0,0,0,124,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\ide\VAJToolsServlet.java,org.apache.tools.ant.taskdefs.optional.ide.VAJToolsServlet,class,9,13,4,9,17,3,3,15,24,0.9191919,0.0,0.0,9,0,1,0,7,1,9,1,0,0,11,8,8,0,0,3,8,0,0,97,8,0,3,2,3,15,1,15,2,15,3,0,1,0,104,1025,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\testcases\org\apache\tools\ant\taskdefs\PreSetDefTest.java,org.apache.tools.ant.taskdefs.PreSetDefTest,class,2,2,0,2,11,4,0,2,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,19,0,0,0,0,0,0,2,0,33,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\compilers\DefaultCompilerAdapter.java,org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter,class,13,24,11,13,66,1,10,76,63,0.8647345,0.0,0.0,18,0,2,0,16,0,18,0,0,0,23,1,0,1,22,0,1,0,3,305,14,2,19,4,7,56,12,57,12,42,5,0,0,0,189,1025,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\ssh\SSHUserInfo.java,org.apache.tools.ant.taskdefs.optional.ssh.SSHUserInfo,class,1,4,3,1,20,1,0,0,135,0.8596491,0.0,0.0,19,0,19,0,0,0,19,0,0,0,6,0,0,6,0,0,0,0,0,71,12,0,0,0,0,0,0,12,0,6,1,0,0,0,39,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\jsp\JspNameMangler.java,org.apache.tools.ant.taskdefs.optional.jsp.JspNameMangler,class,3,5,2,3,14,1,0,15,10,0.8,0.0,0.0,5,1,2,3,0,0,2,0,1,0,1,1,1,0,0,0,1,0,5,65,5,4,1,0,0,51,12,21,4,15,2,0,0,0,88,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\types\selectors\DateSelector.java,org.apache.tools.ant.types.selectors.DateSelector$TimeComparisons,innerclass,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,16,9,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\testcases\org\apache\tools\ant\taskdefs\MacroDefTest.java,org.apache.tools.ant.taskdefs.MacroDefTest,class,1,1,0,1,21,3,0,5,210,0.0,0.0,0.0,21,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,41,0,0,0,0,0,0,0,0,67,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\input\DefaultInputHandler.java,org.apache.tools.ant.input.DefaultInputHandler,class,6,9,3,6,11,1,0,16,6,0.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,55,2,2,1,3,1,6,0,10,1,7,3,0,0,0,69,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\testcases\org\apache\tools\ant\types\XMLCatalogBuildFileTest.java,org.apache.tools.ant.types.XMLCatalogBuildFileTest,class,1,1,0,1,7,2,0,2,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,16,0,0,0,0,0,0,0,0,34,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\XalanLiaison.java,org.apache.tools.ant.taskdefs.optional.XalanLiaison,class,4,5,1,4,10,1,0,7,0,0.375,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,52,0,0,3,4,0,0,0,11,0,8,3,0,0,0,38,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\perforce\P4Edit.java,org.apache.tools.ant.taskdefs.optional.perforce.P4Edit,class,3,3,0,3,4,2,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,15,0,0,2,0,0,4,0,3,2,1,1,0,0,0,73,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\Javadoc.java,org.apache.tools.ant.taskdefs.Javadoc$GroupArgument,innerclass,3,3,0,3,11,1,0,13,17,0.71428573,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,0,0,0,39,2,2,1,0,0,2,2,8,0,8,2,0,0,0,24,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\testcases\org\apache\tools\ant\filters\DynamicFilterTest.java,org.apache.tools.ant.filters.DynamicFilterTest,class,4,5,1,4,14,3,0,12,45,0.0,0.0,0.0,10,0,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,67,2,0,1,2,0,15,3,3,3,2,2,0,1,0,46,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\etc\testcases\taskdefs\optional\depend\src5\A.java,A,class,1,4,1,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\etc\testcases\taskdefs\optional\depend\src5\B.java,B,class,0,5,4,1,0,1,6,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\etc\testcases\taskdefs\optional\depend\src1\C.java,C,class,0,1,1,0,0,1,1,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\condition\Not.java,org.apache.tools.ant.taskdefs.condition.Not,class,3,4,1,3,3,3,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,3,2,0,1,0,1,0,0,0,34,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\cvslib\ChangeLogWriter.java,org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter,class,3,5,2,3,6,1,0,17,1,0.5,0.0,0.0,2,0,1,1,0,0,2,0,0,0,2,2,0,2,0,0,2,0,1,40,0,2,1,0,0,24,1,8,7,8,2,0,0,0,60,0,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\etc\testcases\taskdefs\optional\depend\src1\D.java,D,class,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\etc\testcases\taskdefs\optional\depend\src1\E.java,E,class,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\extension\resolvers\AntResolver.java,org.apache.tools.ant.taskdefs.optional.extension.resolvers.AntResolver,class,6,8,2,6,10,1,0,11,0,0.44444445,0.0,0.0,6,0,5,1,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,45,2,0,3,1,0,6,0,7,1,7,1,0,0,0,35,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\testcases\org\apache\tools\ant\taskdefs\optional\PvcsTest.java,org.apache.tools.ant.taskdefs.optional.PvcsTest,class,1,1,0,1,8,2,0,3,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,9,0,0,0,0,0,0,0,0,41,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\Javadoc.java,org.apache.tools.ant.taskdefs.Javadoc$DocletInfo,innerclass,2,2,0,2,2,3,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,11,2,0,0,0,0,0,0,2,0,2,0,0,0,0,29,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\Rmic.java,org.apache.tools.ant.taskdefs.Rmic$ImplementationSpecificArgument,innerclass,1,1,0,1,1,4,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\AbstractCvsTask.java,org.apache.tools.ant.taskdefs.AbstractCvsTask,class,11,16,5,11,99,3,4,61,773,0.9444446,0.0,0.0,42,0,33,1,8,0,41,0,0,0,24,3,1,23,0,0,3,0,9,359,14,2,25,6,1,31,13,55,12,41,3,0,0,0,322,1025,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\testcases\org\apache\tools\ant\types\selectors\BaseSelectorTest.java,org.apache.tools.ant.types.selectors.BaseSelectorTest$TaskdefForMakingBed,innerclass,1,1,0,1,6,2,0,2,15,0.0,0.0,0.0,6,0,5,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,23,2,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\testcases\org\apache\tools\ant\taskdefs\TypedefTest.java,org.apache.tools.ant.taskdefs.TypedefTest,class,1,1,0,1,9,2,0,10,36,0.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,21,0,2,0,2,0,0,0,0,53,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\CVSPass.java,org.apache.tools.ant.taskdefs.CVSPass,class,4,5,1,4,16,3,0,16,1,0.625,0.0,0.0,6,0,5,1,0,0,5,0,2,0,4,0,0,4,0,0,1,0,2,69,1,2,5,2,1,10,257,18,6,11,4,0,0,0,65,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\FieldRefCPInfo.java,org.apache.tools.ant.taskdefs.optional.depend.constantpool.FieldRefCPInfo,class,4,6,2,4,8,2,0,9,3,0.5714286,0.0,0.0,7,0,7,0,0,0,7,0,0,0,5,0,0,5,0,0,0,0,0,43,4,0,0,0,0,5,1,9,2,8,1,0,0,0,71,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\ant\types\selectors\modifiedselector\Cache.java,org.apache.tools.ant.types.selectors.modifiedselector.Cache,interface,0,2,2,0,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,0
C:\Users\user\Desktop\STUFF A LOT OF 'EM\er\Design_Pattern\ant\src\main\org\apache\tools\tar\TarEntry.java,org.apache.tools.tar.TarEntry,class,4,9,5,4,62,1,0,39,315,0.8511278,0.0,0.0,35,0,34,1,0,0,34,0,0,0,19,4,4,15,0,0,4,0,29,267,22,4,10,0,4,14,33,111,7,34,4,0,0,0,223,1,0
